
score_id,score,created_at,updated_at,diff_id,lang_id,user_id,accuracy,typing_count
1203,2481,2025-05-30 00:23:48.306075+00,2025-05-30 00:23:48.306089+00,1,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.79,314
1204,2623,2025-05-30 00:48:23.301411+00,2025-05-30 00:48:23.301421+00,1,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.79,332
1205,3294,2025-05-30 01:13:23.451265+00,2025-05-30 01:13:23.451279+00,1,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.92,358
1206,3299,2025-05-30 01:16:49.523586+00,2025-05-30 01:16:49.523596+00,1,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.94,351
1207,3108,2025-05-30 02:43:47.72575+00,2025-05-30 02:43:47.725764+00,1,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.76,409
1208,3483,2025-05-30 02:47:33.886585+00,2025-05-30 02:47:33.886595+00,1,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.81,430
1209,4406,2025-05-30 04:06:49.38089+00,2025-05-30 04:06:49.380901+00,1,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.89,495
1210,4623,2025-05-30 07:30:04.597435+00,2025-05-30 07:30:04.597449+00,1,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.91,508
1211,3847,2025-05-30 07:34:59.961627+00,2025-05-30 07:34:59.961641+00,1,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.84,458
1212,4113,2025-05-30 07:43:06.241238+00,2025-05-30 07:43:06.241252+00,1,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.91,452
1213,3916,2025-05-30 07:45:38.935155+00,2025-05-30 07:45:38.935169+00,1,1,9f27d136-09de-407f-b405-7120b2d55daa,0.89,440
1214,6166,2025-05-30 07:46:13.671964+00,2025-05-30 07:46:13.671975+00,1,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.93,663
1215,6635,2025-05-30 07:49:15.314927+00,2025-05-30 07:49:15.314937+00,1,2,9f27d136-09de-407f-b405-7120b2d55daa,0.98,677
1216,2670,2025-05-30 08:10:01.850393+00,2025-05-30 08:10:01.850403+00,1,1,604a9905-049d-4602-9495-86fa730795bf,0.95,281
1217,4142,2025-05-30 08:13:39.709985+00,2025-05-30 08:13:39.710005+00,1,2,604a9905-049d-4602-9495-86fa730795bf,0.95,436
1218,2728,2025-05-30 09:21:54.518593+00,2025-05-30 09:21:54.518618+00,1,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.85,321
1219,2236,2025-05-30 09:25:02.371779+00,2025-05-30 09:25:02.371789+00,1,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.69,324
1220,3783,2025-05-30 09:26:34.350076+00,2025-05-30 09:26:34.350084+00,1,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.81,467
1221,2829,2025-05-30 09:28:25.811913+00,2025-05-30 09:28:25.811923+00,1,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.86,329
1222,4932,2025-05-30 09:29:31.887722+00,2025-05-30 09:29:31.887747+00,1,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.91,542
1223,5098,2025-05-30 09:29:37.790535+00,2025-05-30 09:29:37.790544+00,3,1,c37ef629-95ba-4554-b131-de014b0956c4,0.96,531
1224,4155,2025-05-30 09:29:54.368239+00,2025-05-30 09:29:54.368249+00,1,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.98,424
1225,748,2025-05-30 09:32:07.216259+00,2025-05-30 09:32:07.216271+00,1,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.89,84
1226,4550,2025-05-30 09:35:17.00887+00,2025-05-30 09:35:17.008879+00,1,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.91,500
1227,7398,2025-05-30 09:35:43.751489+00,2025-05-30 09:35:43.751502+00,1,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.94,787
1228,2463,2025-05-30 09:36:27.56666+00,2025-05-30 09:36:27.566674+00,1,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.94,262
1229,5349,2025-05-30 09:39:19.858221+00,2025-05-30 09:39:19.858235+00,1,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.89,601
1230,5161,2025-05-30 09:40:29.189757+00,2025-05-30 09:40:29.18977+00,1,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.94,549
1231,3576,2025-05-30 10:01:26.243779+00,2025-05-30 10:01:26.243793+00,1,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.91,393
1232,3960,2025-05-30 10:04:14.908708+00,2025-05-30 10:04:14.908722+00,1,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.99,400
1233,3321,2025-05-30 10:04:49.468341+00,2025-05-30 10:04:49.468352+00,1,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.92,361
1234,5468,2025-05-30 10:09:35.966149+00,2025-05-30 10:09:35.96616+00,1,2,522f3d6d-e633-426b-bf51-b50dee27ec96,0.98,558
1235,5194,2025-05-30 10:09:44.966373+00,2025-05-30 10:09:44.966383+00,1,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,530
1236,4504,2025-06-02 00:50:38.654126+00,2025-06-02 00:50:38.654144+00,1,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.91,495
1237,2283,2025-06-02 02:09:03.930364+00,2025-06-02 02:09:03.930379+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.79,289
1238,2722,2025-06-02 03:34:52.224646+00,2025-06-02 03:34:52.224656+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.81,336
1239,2960,2025-06-02 03:55:12.065544+00,2025-06-02 03:55:12.065554+00,3,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.99,299
1240,4726,2025-06-02 04:21:42.431659+00,2025-06-02 04:21:42.431673+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.89,531
1241,2898,2025-06-02 05:26:50.763274+00,2025-06-02 05:26:50.763288+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.9,322
1242,3605,2025-06-02 05:46:47.999897+00,2025-06-02 05:46:47.999911+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.81,445
1243,2898,2025-06-02 05:47:32.029346+00,2025-06-02 05:47:32.029357+00,3,1,575e0431-1085-4d49-9191-86fd4695b554,0.92,315
1244,3647,2025-06-02 05:48:49.258521+00,2025-06-02 05:48:49.258536+00,3,1,6bdcd97d-6502-462a-84f1-b5d3afefa313,0.94,388
1245,4615,2025-06-02 06:08:13.448242+00,2025-06-02 06:08:13.448251+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.94,491
1246,5393,2025-06-02 06:09:54.266806+00,2025-06-02 06:09:54.266817+00,3,1,c37ef629-95ba-4554-b131-de014b0956c4,0.97,556
1247,9024,2025-06-02 06:09:58.657101+00,2025-06-02 06:09:58.657115+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.96,940
1248,4464,2025-06-02 06:24:29.363223+00,2025-06-02 06:24:29.363234+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.96,465
1249,3329,2025-06-02 06:30:08.337203+00,2025-06-02 06:30:08.337219+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.93,358
1250,3480,2025-06-02 06:34:22.874743+00,2025-06-02 06:34:22.874755+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.89,391
1251,3887,2025-06-02 06:43:29.538492+00,2025-06-02 06:43:29.538502+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.82,474
1252,3422,2025-06-02 06:44:51.859826+00,2025-06-02 06:44:51.859835+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.94,364
1253,3553,2025-06-02 06:49:30.049428+00,2025-06-02 06:49:30.049436+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.94,378
1254,2694,2025-06-02 07:36:24.020535+00,2025-06-02 07:36:24.020549+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.79,341
1255,3240,2025-06-02 07:46:05.275442+00,2025-06-02 07:46:05.275456+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.91,356
1256,2662,2025-06-02 07:50:50.335854+00,2025-06-02 07:50:50.335866+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.79,337
1257,2531,2025-06-02 07:55:32.299142+00,2025-06-02 07:55:32.29917+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.76,333
1258,2479,2025-06-02 07:59:00.326084+00,2025-06-02 07:59:00.326099+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.74,335
1259,4455,2025-06-02 08:00:06.240296+00,2025-06-02 08:00:06.240312+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.93,479
1260,2876,2025-06-02 08:02:38.492361+00,2025-06-02 08:02:38.492376+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.81,355
1261,3711,2025-06-02 08:05:13.485326+00,2025-06-02 08:05:13.485335+00,3,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.93,399
1262,3276,2025-06-02 08:34:36.202537+00,2025-06-02 08:34:36.202552+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.91,360
1263,3299,2025-06-02 08:37:41.952758+00,2025-06-02 08:37:41.952768+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.94,351
1264,3385,2025-06-02 08:41:11.797676+00,2025-06-02 08:41:11.797687+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.91,372
1265,3494,2025-06-02 08:45:31.684869+00,2025-06-02 08:45:31.684879+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.78,448
1266,2412,2025-06-02 09:37:52.137871+00,2025-06-02 09:37:52.137881+00,3,1,604a9905-049d-4602-9495-86fa730795bf,0.9,268
1267,2529,2025-06-02 09:41:17.706889+00,2025-06-02 09:41:17.706904+00,3,1,604a9905-049d-4602-9495-86fa730795bf,0.94,269
1268,2992,2025-06-02 09:45:31.060336+00,2025-06-02 09:45:31.060344+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.85,352
1269,4103,2025-06-03 00:21:56.288229+00,2025-06-03 00:21:56.288244+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.92,446
1270,4362,2025-06-03 00:51:04.246656+00,2025-06-03 00:51:04.246669+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.94,464
1271,2966,2025-06-03 00:51:19.348148+00,2025-06-03 00:51:19.348163+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.85,349
1272,3009,2025-06-03 00:54:48.43296+00,2025-06-03 00:54:48.432972+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.85,354
1273,5096,2025-06-03 00:56:10.038205+00,2025-06-03 00:56:10.038221+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.93,548
1274,4308,2025-06-03 00:58:22.004396+00,2025-06-03 00:58:22.00441+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.89,484
1275,4295,2025-06-03 01:01:56.610732+00,2025-06-03 01:01:56.610742+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.91,472
1276,2636,2025-06-03 01:02:44.330104+00,2025-06-03 01:02:44.330117+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.78,338
1277,4221,2025-06-03 01:05:25.38531+00,2025-06-03 01:05:25.385339+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.9,469
1278,3088,2025-06-03 02:43:04.364487+00,2025-06-03 02:43:04.364498+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.93,332
1279,4088,2025-06-03 03:01:34.27147+00,2025-06-03 03:01:34.27148+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.85,481
1280,2832,2025-06-03 03:02:53.237358+00,2025-06-03 03:02:53.237373+00,3,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.97,292
1281,5341,2025-06-03 03:50:34.602474+00,2025-06-03 03:50:34.602485+00,3,1,c37ef629-95ba-4554-b131-de014b0956c4,0.98,545
1282,5453,2025-06-03 03:54:03.387518+00,2025-06-03 03:54:03.387529+00,3,1,c37ef629-95ba-4554-b131-de014b0956c4,0.95,574
1283,3078,2025-06-03 05:13:55.896021+00,2025-06-03 05:13:55.896033+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.74,416
1284,3718,2025-06-03 06:41:24.983463+00,2025-06-03 06:41:24.983478+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.81,459
1285,3140,2025-06-03 06:50:17.383154+00,2025-06-03 06:50:17.383168+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.91,345
1286,4002,2025-06-03 07:49:39.01371+00,2025-06-03 07:49:39.013723+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.92,435
1287,4277,2025-06-03 07:52:47.804009+00,2025-06-03 07:52:47.804019+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.91,470
1288,4473,2025-06-03 07:55:55.339149+00,2025-06-03 07:55:55.339158+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.93,481
1289,2906,2025-06-03 08:30:38.285639+00,2025-06-03 08:30:38.28565+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.87,334
1290,3258,2025-06-03 08:43:34.80556+00,2025-06-03 08:43:34.805575+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.91,358
1291,9130,2025-06-03 08:59:20.691918+00,2025-06-03 08:59:20.691932+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.96,951
1292,3392,2025-06-03 09:02:53.304886+00,2025-06-03 09:02:53.3049+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.95,357
1293,9545,2025-06-03 09:08:45.400596+00,2025-06-03 09:08:45.400607+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.97,984
1294,3843,2025-06-03 09:09:14.167907+00,2025-06-03 09:09:14.167922+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.9,427
1295,3723,2025-06-03 09:15:44.069861+00,2025-06-03 09:15:44.069871+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.85,438
1296,2706,2025-06-03 09:28:02.09611+00,2025-06-03 09:28:02.096124+00,3,1,575e0431-1085-4d49-9191-86fd4695b554,0.87,311
1297,2812,2025-06-03 09:55:45.912772+00,2025-06-03 09:55:45.912782+00,3,1,575e0431-1085-4d49-9191-86fd4695b554,0.91,309
1298,2483,2025-06-03 10:21:58.428912+00,2025-06-03 10:21:58.428923+00,3,1,604a9905-049d-4602-9495-86fa730795bf,0.93,267
1299,3385,2025-06-03 10:39:52.691597+00,2025-06-03 10:39:52.691611+00,3,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.91,372
1300,3782,2025-06-03 11:17:28.739719+00,2025-06-03 11:17:28.739733+00,3,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.96,394
1301,2754,2025-06-04 00:13:45.073078+00,2025-06-04 00:13:45.0731+00,3,1,604a9905-049d-4602-9495-86fa730795bf,0.94,293
1302,3533,2025-06-04 00:16:08.228902+00,2025-06-04 00:16:08.228913+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.92,384
1303,2616,2025-06-04 00:24:14.917238+00,2025-06-04 00:24:14.917248+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.82,319
1304,2606,2025-06-04 02:11:04.968233+00,2025-06-04 02:11:04.968245+00,3,1,575e0431-1085-4d49-9191-86fd4695b554,0.86,303
1305,2641,2025-06-04 02:11:27.85021+00,2025-06-04 02:11:27.85022+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.81,326
1306,3508,2025-06-04 03:57:17.206761+00,2025-06-04 03:57:17.206774+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.79,444
1307,3349,2025-06-04 04:47:33.545069+00,2025-06-04 04:47:33.545083+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.91,368
1308,3469,2025-06-04 04:50:41.779852+00,2025-06-04 04:50:41.779862+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.94,369
1309,3862,2025-06-04 04:51:05.194444+00,2025-06-04 04:51:05.194455+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.82,471
1310,4523,2025-06-04 05:40:36.005263+00,2025-06-04 05:40:36.005275+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.88,514
1311,4423,2025-06-04 06:15:59.27512+00,2025-06-04 06:15:59.275133+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.91,486
1312,4064,2025-06-04 06:29:02.693399+00,2025-06-04 06:29:02.693413+00,3,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.97,419
1313,9682,2025-06-04 06:35:56.11274+00,2025-06-04 06:35:56.11275+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.98,988
1314,4747,2025-06-04 07:05:26.068101+00,2025-06-04 07:05:26.068116+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.92,516
1315,4268,2025-06-04 07:09:59.064723+00,2025-06-04 07:09:59.064736+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.88,485
1316,171,2025-06-04 07:47:08.552062+00,2025-06-04 07:47:08.552075+00,3,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.61,28
1317,2990,2025-06-04 08:12:36.283311+00,2025-06-04 08:12:36.28332+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.84,356
1318,2324,2025-06-04 08:23:47.134907+00,2025-06-04 08:23:47.13492+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.74,314
1319,2656,2025-06-04 08:26:53.836131+00,2025-06-04 08:26:53.836142+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.77,345
1320,4787,2025-06-04 08:27:07.669392+00,2025-06-04 08:27:07.669402+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.91,526
1321,4149,2025-06-04 08:41:17.095246+00,2025-06-04 08:41:17.095261+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.92,451
1322,4260,2025-06-04 08:44:47.043799+00,2025-06-04 08:44:47.043813+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.92,463
1323,3094,2025-06-04 08:47:36.51614+00,2025-06-04 08:47:36.51615+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.91,340
1324,3208,2025-06-04 09:22:07.054438+00,2025-06-04 09:22:07.054451+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.93,345
1325,3051,2025-06-04 09:55:56.209366+00,2025-06-04 09:55:56.20938+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.9,339
1326,2632,2025-06-04 10:07:56.892939+00,2025-06-04 10:07:56.892951+00,3,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.95,277
1327,2649,2025-06-04 10:59:51.258042+00,2025-06-04 10:59:51.258056+00,3,1,575e0431-1085-4d49-9191-86fd4695b554,0.86,308
1328,3768,2025-06-04 11:24:11.720246+00,2025-06-04 11:24:11.720256+00,1,1,1b30d901-6046-4fcc-8ea0-2869273bc2b7,0.83,454
1329,3506,2025-06-05 00:24:56.036441+00,2025-06-05 00:24:56.036454+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.94,373
1330,3087,2025-06-05 00:47:17.942858+00,2025-06-05 00:47:17.942871+00,3,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.98,315
1331,2746,2025-06-05 00:47:21.485237+00,2025-06-05 00:47:21.485246+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.81,339
1332,2811,2025-06-05 00:50:33.74237+00,2025-06-05 00:50:33.742381+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.81,347
1333,2569,2025-06-05 00:53:54.81282+00,2025-06-05 00:53:54.812833+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.76,338
1334,2490,2025-06-05 00:57:04.323064+00,2025-06-05 00:57:04.323074+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.75,332
1335,2764,2025-06-05 00:57:14.193324+00,2025-06-05 00:57:14.193335+00,3,1,604a9905-049d-4602-9495-86fa730795bf,0.95,291
1336,2490,2025-06-05 01:15:27.919905+00,2025-06-05 01:15:27.919918+00,3,1,575e0431-1085-4d49-9191-86fd4695b554,0.85,293
1337,2923,2025-06-05 01:16:25.68292+00,2025-06-05 01:16:25.682935+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.79,370
1338,2191,2025-06-05 01:20:00.96499+00,2025-06-05 01:20:00.965006+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.67,327
1339,3055,2025-06-05 01:24:21.966315+00,2025-06-05 01:24:21.966324+00,3,1,575e0431-1085-4d49-9191-86fd4695b554,0.94,325
1340,2436,2025-06-05 01:24:57.688795+00,2025-06-05 01:24:57.688808+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.7,348
1341,2913,2025-06-05 02:11:49.616876+00,2025-06-05 02:11:49.616891+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.88,331
1342,3590,2025-06-05 02:18:03.93839+00,2025-06-05 02:18:03.9384+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.96,374
1343,2803,2025-06-05 02:38:00.026188+00,2025-06-05 02:38:00.026203+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.77,364
1344,3542,2025-06-05 02:42:51.195435+00,2025-06-05 02:42:51.195446+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.77,460
1345,2457,2025-06-05 02:51:22.583974+00,2025-06-05 02:51:22.583988+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.74,332
1346,2059,2025-06-05 02:54:31.265529+00,2025-06-05 02:54:31.265539+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.66,312
1347,4190,2025-06-05 04:10:34.753464+00,2025-06-05 04:10:34.753476+00,3,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.97,432
1348,4149,2025-06-05 04:46:06.329825+00,2025-06-05 04:46:06.32984+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.9,461
1349,4338,2025-06-05 05:08:28.256628+00,2025-06-05 05:08:28.256639+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.9,482
1350,4407,2025-06-05 05:11:51.891008+00,2025-06-05 05:11:51.891023+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.92,479
1351,3358,2025-06-05 07:06:21.02556+00,2025-06-05 07:06:21.025569+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.92,365
1352,2958,2025-06-05 07:10:19.946054+00,2025-06-05 07:10:19.946065+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.86,344
1353,2894,2025-06-05 07:31:14.635997+00,2025-06-05 07:31:14.636013+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.91,318
1354,2855,2025-06-05 07:32:11.240978+00,2025-06-05 07:32:11.240994+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.86,332
1355,4441,2025-06-05 07:34:54.079536+00,2025-06-05 07:34:54.079551+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.89,499
1356,3116,2025-06-05 07:35:28.042587+00,2025-06-05 07:35:28.042596+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.84,371
1357,3190,2025-06-05 07:37:27.732642+00,2025-06-05 07:37:27.732654+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.93,343
1358,4929,2025-06-05 07:38:58.653858+00,2025-06-05 07:38:58.653873+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.93,530
1359,3148,2025-06-05 07:39:05.320475+00,2025-06-05 07:39:05.320484+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.86,366
1360,3134,2025-06-05 07:41:15.148412+00,2025-06-05 07:41:15.148427+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.93,337
1361,2194,2025-06-05 07:42:33.035156+00,2025-06-05 07:42:33.035166+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.69,318
1362,3911,2025-06-05 07:59:36.446072+00,2025-06-05 07:59:36.446083+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.82,477
1363,4194,2025-06-05 08:14:31.886808+00,2025-06-05 08:14:31.886818+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.9,466
1364,4531,2025-06-05 08:17:40.768261+00,2025-06-05 08:17:40.768273+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.94,482
1365,4625,2025-06-05 08:28:31.363164+00,2025-06-05 08:28:31.363175+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.94,492
1366,4468,2025-06-05 08:40:37.27694+00,2025-06-05 08:40:37.276953+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.91,491
1367,646,2025-06-05 08:46:06.118771+00,2025-06-05 08:46:06.118786+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.76,85
1368,2426,2025-06-06 00:00:24.856212+00,2025-06-06 00:00:24.856231+00,3,1,575e0431-1085-4d49-9191-86fd4695b554,0.77,315
1369,3238,2025-06-06 00:43:47.395134+00,2025-06-06 00:43:47.395148+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.92,352
1370,2631,2025-06-06 00:44:57.289406+00,2025-06-06 00:44:57.28942+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.83,317
1371,2420,2025-06-06 00:46:37.670125+00,2025-06-06 00:46:37.670138+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.74,327
1372,3081,2025-06-06 00:46:48.305629+00,2025-06-06 00:46:48.305642+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.73,422
1373,4517,2025-06-06 00:50:11.251888+00,2025-06-06 00:50:11.251901+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.92,491
1374,3054,2025-06-06 00:50:37.839453+00,2025-06-06 00:50:37.839468+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.83,368
1375,2675,2025-06-06 00:54:30.57408+00,2025-06-06 00:54:30.574095+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.78,343
1376,2804,2025-06-06 00:56:30.165101+00,2025-06-06 00:56:30.165115+00,3,1,575e0431-1085-4d49-9191-86fd4695b554,0.89,315
1377,2631,2025-06-06 00:57:54.30337+00,2025-06-06 00:57:54.303382+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.79,333
1378,1492,2025-06-06 00:59:41.23001+00,2025-06-06 00:59:41.230021+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.91,164
